time_of_day,dte,strike_mode,adjustment_setting,wing,fill_package,n,mean,median,ci_lo,ci_hi,p5,worst,worst_date,sortino_per_cycle,mdd,surf_wing_pct
13:00,1,A150,none,3000,maker,357,-0.285634,0.747619,-0.560711,-0.030741,-6.282860,-11.355422,2025-07-10,-0.115647,113.983758,60.22
13:00,1,A200,none,1000,maker,372,-0.158848,0.624004,-0.313973,-0.006103,-3.275125,-3.839943,2025-07-14,-0.115660,62.480473,50.00
11:00,2,B30,none,3000,maker,300,-0.415717,0.759172,-0.888799,0.061870,-8.509844,-10.085458,2026-05-31,-0.115889,146.178359,82.67
13:00,1,A150,none,4000,maker,357,-0.319295,0.770970,-0.627943,-0.036252,-6.273689,-15.204070,2025-11-20,-0.116101,125.053192,63.03
09:00,1,B40,none,1500,maker,377,-0.217865,0.049907,-0.468560,0.033124,-3.568086,-4.802201,2025-08-09,-0.116288,92.074471,44.30
11:00,1,B30,none,2000,taker,375,-0.288441,0.644506,-0.586982,0.005303,-5.384100,-6.734115,2026-03-21,-0.116359,127.336291,56.80
13:00,1,A150,none,1500,maker,359,-0.211886,0.608589,-0.416744,-0.020887,-5.556857,-5.932275,2025-07-10,-0.116389,85.320707,57.10
09:00,3,A300,none,1000,maker,55,-0.166389,0.568227,-0.591802,0.225851,-3.294605,-4.071002,2025-07-08,-0.116554,14.267527,56.36
15:00,2,B25,none,2000,taker,321,-0.309805,1.064202,-0.654625,0.026534,-5.752315,-7.162041,2025-09-20,-0.116930,109.203810,78.19
13:00,1,A100,none,2000,taker,332,-0.211296,0.467554,-0.414715,-0.018663,-5.212813,-7.969428,2026-01-29,-0.117040,86.070834,63.55
15:00,1,A200,none,4000,maker,383,-0.348403,1.107808,-0.653761,-0.043245,-7.429836,-15.041902,2025-11-13,-0.117108,144.960263,60.84
09:00,3,A200,none,4000,taker,55,-0.485265,0.975041,-1.689171,0.501887,-14.700629,-15.357090,2025-07-08,-0.117111,32.949865,50.91
09:00,3,A200,none,2000,maker,55,-0.259705,0.661688,-0.916615,0.297309,-7.031422,-7.669016,2025-07-08,-0.117374,19.240267,56.36
11:00,2,B40,none,3000,taker,301,-0.399168,0.136255,-0.880328,0.090982,-7.200868,-8.949617,2026-05-31,-0.117713,148.764211,84.72
15:00,2,B40,none,4000,taker,321,-0.490103,0.434164,-1.032636,0.039558,-10.505051,-12.322655,2026-05-31,-0.117713,163.813092,82.87
13:00,3,B15,none,3000,maker,19,-0.405104,1.442761,-2.170944,1.146392,-9.217744,-10.257590,2026-06-02,-0.117773,14.856657,52.63
15:00,1,B10,none,1500,maker,379,-0.206986,0.549969,-0.398374,-0.026708,-5.535087,-6.129346,2026-05-23,-0.117820,84.972456,50.13
13:00,1,A100,none,1000,taker,333,-0.138527,0.345154,-0.272149,-0.009890,-3.589655,-3.938358,2025-10-19,-0.117900,55.973577,56.76
13:00,1,A100,none,1500,taker,333,-0.189209,0.425692,-0.373609,-0.016949,-5.231281,-6.108229,2025-07-10,-0.117999,77.600846,63.06
15:00,2,B40,none,3000,maker,322,-0.403796,0.224787,-0.873465,0.051404,-7.357707,-8.882940,2025-09-20,-0.118180,131.723265,79.19
11:00,3,A150,none,OFF,taker,54,-0.587129,1.067526,-2.097029,0.609419,-12.920978,-21.926062,2025-07-08,-0.118191,36.881002,0.00
15:00,1,B30,none,1500,taker,386,-0.240438,0.519821,-0.487962,-0.000820,-4.346168,-5.334846,2026-03-21,-0.118227,112.911427,41.19
09:00,1,A200,none,1500,taker,375,-0.236847,0.811061,-0.460371,-0.022998,-5.246981,-5.648550,2025-07-02,-0.118664,98.275735,56.27
15:00,1,A200,none,3000,maker,382,-0.322605,1.078075,-0.620625,-0.039753,-7.477814,-11.106211,2026-01-29,-0.118817,134.494258,56.02
15:00,2,B40,none,2000,taker,322,-0.276048,-0.371179,-0.617316,0.063279,-4.510056,-5.957741,2025-09-20,-0.118885,96.720869,78.26
13:00,1,A150,none,1000,maker,359,-0.155360,0.468539,-0.304567,-0.015791,-3.426232,-3.675003,2025-07-10,-0.118996,59.128304,53.48
11:00,1,B40,none,4000,maker,374,-0.430661,0.653286,-0.861564,-0.009164,-9.857976,-14.096101,2026-01-31,-0.119023,176.886037,65.51
11:00,2,B25,none,1500,taker,302,-0.261724,0.831657,-0.563155,0.034871,-4.511964,-5.172257,2025-12-12,-0.119156,88.339232,76.16
11:00,3,A150,none,OFF,maker,54,-0.592455,1.067526,-2.074780,0.601226,-12.920978,-21.926062,2025-07-08,-0.119268,37.095751,0.00
09:00,1,A200,none,3000,taker,375,-0.327514,1.002551,-0.624965,-0.045537,-7.555991,-10.876962,2025-11-20,-0.119360,137.171730,61.07
15:00,2,B30,none,2000,taker,321,-0.309927,0.379182,-0.656046,0.042705,-5.287498,-6.532269,2025-09-20,-0.119415,107.833476,76.95
13:00,1,A100,none,3000,taker,331,-0.262112,0.512942,-0.518675,-0.032645,-5.177669,-11.928994,2025-11-13,-0.119529,103.155178,66.16
13:00,3,B25,none,3000,maker,19,-0.456218,1.707747,-2.535648,1.458187,-8.708326,-9.566638,2026-06-02,-0.119639,17.835023,31.58
09:00,3,A200,none,4000,maker,55,-0.495938,0.969653,-1.714417,0.499554,-14.702526,-15.357090,2025-07-08,-0.119669,33.516024,50.91
11:00,3,A300,none,2000,taker,54,-0.315038,1.054232,-1.098635,0.409540,-6.996105,-7.147516,2025-11-11,-0.119753,26.039742,55.56
13:00,1,A100,none,4000,taker,331,-0.287375,0.518460,-0.560430,-0.040686,-5.161964,-15.425419,2025-10-10,-0.119842,112.606868,65.86
09:00,1,A200,none,2000,taker,375,-0.274348,0.890026,-0.523720,-0.028379,-6.683323,-7.480449,2025-11-13,-0.119984,114.608035,58.13
09:00,1,A200,none,4000,taker,375,-0.359727,1.025636,-0.681543,-0.058806,-7.544105,-14.805419,2025-11-20,-0.120072,149.875163,61.87
11:00,3,A100,none,OFF,taker,54,-0.543769,0.744143,-1.874574,0.480845,-9.189694,-22.727536,2025-07-08,-0.120106,35.514524,0.00
11:00,3,A100,none,OFF,maker,54,-0.544479,0.744143,-1.935328,0.482934,-9.201774,-22.727536,2025-07-08,-0.120178,35.840482,0.00
13:00,1,B15,none,1000,maker,381,-0.169888,0.703095,-0.327311,-0.013726,-3.249018,-3.616769,2026-02-05,-0.120237,70.462996,55.64
09:00,3,A100,none,OFF,maker,55,-0.515211,0.766960,-1.805100,0.482789,-10.514614,-19.417831,2026-06-02,-0.120282,32.140734,0.00
15:00,2,B25,none,3000,taker,321,-0.426178,1.163112,-0.859686,0.012274,-8.894611,-10.052959,2026-05-31,-0.120594,146.937174,82.55
15:00,1,A300,none,1000,taker,385,-0.166419,0.714258,-0.331019,-0.003262,-2.808053,-3.442576,2025-07-14,-0.120738,72.226627,39.48
15:00,1,A50,none,4000,taker,292,-0.217558,0.252104,-0.444440,-0.023224,-2.931125,-15.736050,2025-10-10,-0.120864,69.742253,71.23
11:00,3,A300,none,1500,taker,54,-0.259227,0.861998,-0.898107,0.335682,-5.018856,-5.761815,2025-11-11,-0.120906,21.516307,68.52
11:00,2,B25,none,3000,taker,300,-0.433961,1.266233,-0.916119,0.018319,-8.918015,-10.052797,2026-05-31,-0.120988,146.388488,83.67
15:00,1,B30,none,2000,maker,386,-0.292858,0.534789,-0.576171,-0.014166,-5.498959,-6.783697,2026-05-23,-0.121188,133.311733,54.15
15:00,1,A300,none,2000,maker,385,-0.286871,1.124038,-0.555833,-0.022917,-6.135164,-7.012076,2025-07-14,-0.121240,118.329671,52.47
09:00,3,A100,none,OFF,taker,55,-0.519346,0.759290,-1.847549,0.472801,-10.498508,-19.417831,2026-06-02,-0.121298,32.410320,0.00
11:00,1,B25,none,1500,taker,375,-0.258719,0.870170,-0.515744,-0.005324,-4.533426,-5.178225,2025-09-21,-0.121433,106.151657,52.53
13:00,3,A50,none,OFF,taker,55,-0.470244,0.406489,-1.603893,0.425563,-3.663132,-19.236268,2026-06-02,-0.121433,29.134503,0.00
11:00,2,A50,none,1000,taker,185,-0.140814,0.159572,-0.325444,0.030609,-3.583792,-4.991911,2025-10-01,-0.121453,31.671956,92.97
15:00,1,B40,none,2000,taker,386,-0.277682,0.208334,-0.561353,0.005388,-4.911495,-6.377915,2026-03-21,-0.121471,132.250865,45.60
13:00,3,B40,none,4000,taker,19,-0.578316,1.081042,-3.258383,1.943055,-9.752561,-10.720986,2026-06-02,-0.121625,29.486690,47.37
13:00,3,A50,none,OFF,maker,55,-0.472599,0.394984,-1.587218,0.415302,-3.663132,-19.224268,2026-06-02,-0.122000,29.271676,0.00
13:00,1,A300,none,1000,maker,384,-0.172856,0.736605,-0.338458,-0.013430,-2.956165,-3.633420,2025-07-14,-0.122193,75.052834,44.01
09:00,1,B10,none,1000,taker,363,-0.160560,0.464772,-0.310203,-0.022435,-3.500617,-3.744500,2025-09-21,-0.122326,65.014893,60.33
11:00,1,B20,none,1500,maker,375,-0.253689,0.913275,-0.491068,-0.023123,-4.863019,-5.538752,2026-03-21,-0.122581,101.246255,54.40
15:00,1,A150,none,3000,taker,368,-0.305199,0.811541,-0.576938,-0.050372,-6.614748,-11.319308,2026-01-29,-0.122604,123.514751,57.34
11:00,1,B30,none,1500,taker,376,-0.256231,0.471936,-0.512714,-0.001046,-4.286169,-5.158442,2026-03-21,-0.122696,113.506517,45.74
11:00,3,A200,none,1000,taker,52,-0.164888,0.419500,-0.574001,0.191315,-3.557241,-4.491620,2025-11-11,-0.122763,12.688715,53.85
15:00,1,A200,none,1000,maker,383,-0.169336,0.634834,-0.323845,-0.015608,-3.220594,-3.731469,2025-07-14,-0.122905,70.753975,43.86
15:00,1,B10,none,1000,maker,379,-0.154596,0.439161,-0.291987,-0.023783,-3.466346,-3.826853,2025-07-10,-0.122947,63.650882,53.56
11:00,1,A150,none,1000,taker,358,-0.164155,0.487287,-0.314142,-0.021573,-3.436534,-3.837221,2025-07-14,-0.123042,61.674626,53.07
09:00,1,B10,none,4000,taker,363,-0.340014,0.672274,-0.644855,-0.061001,-6.466574,-15.567838,2026-01-31,-0.123111,137.924163,65.01
15:00,1,A150,none,1500,taker,368,-0.228326,0.679222,-0.436980,-0.035174,-5.484081,-5.878176,2025-09-28,-0.123201,93.214599,50.82
15:00,1,A150,none,1000,taker,368,-0.162251,0.538556,-0.308847,-0.023099,-3.371701,-3.661486,2025-07-10,-0.123205,67.063265,51.09
15:00,1,A150,none,2000,taker,368,-0.261044,0.741590,-0.493488,-0.035544,-6.651297,-7.334576,2025-11-13,-0.123422,106.177520,53.26
11:00,2,B20,none,1500,taker,301,-0.275611,1.082033,-0.573416,0.009380,-4.904221,-5.421264,2026-05-31,-0.123515,93.405844,83.39
11:00,2,B25,none,3000,maker,300,-0.445639,1.299631,-0.923455,0.013191,-8.918015,-10.085458,2026-05-31,-0.123523,151.006445,84.33
15:00,1,A50,none,3000,taker,292,-0.209397,0.248537,-0.418684,-0.026285,-2.931125,-11.747750,2025-10-10,-0.123541,67.176109,71.23
15:00,1,A150,none,4000,taker,368,-0.342272,0.841944,-0.646682,-0.059849,-6.577028,-15.072431,2025-10-10,-0.123844,137.340973,61.96
11:00,2,B20,none,2000,taker,300,-0.330575,1.198231,-0.675713,0.015105,-6.296544,-6.993159,2026-05-31,-0.123927,113.092032,82.67
11:00,1,A150,none,4000,taker,357,-0.331817,0.766687,-0.630787,-0.054949,-6.378869,-15.143205,2025-10-10,-0.123986,129.866709,62.18
13:00,3,B40,none,3000,maker,19,-0.469791,0.512701,-2.625874,1.687415,-7.169670,-7.363643,2026-06-02,-0.124164,25.290724,57.89
15:00,1,B25,none,1500,maker,386,-0.258533,0.856991,-0.498066,-0.018825,-4.622960,-5.361690,2026-03-21,-0.124373,113.153375,45.60
11:00,2,A50,none,1500,taker,184,-0.201504,0.210081,-0.456557,0.036500,-5.467645,-6.815815,2025-07-10,-0.124498,43.549612,93.48
09:00,1,B10,none,3000,taker,363,-0.313252,0.662614,-0.592323,-0.054944,-6.520560,-11.518578,2026-01-31,-0.124643,127.769281,63.36
11:00,1,B25,none,2000,maker,375,-0.309564,0.973981,-0.604757,-0.023903,-5.830248,-6.776861,2025-09-21,-0.124672,126.261405,55.20
15:00,3,B10,none,1500,taker,11,-0.149617,0.462669,-1.017261,0.628330,-2.611923,-2.732351,2025-09-23,-0.124697,3.187601,45.45
09:00,1,A200,none,1500,maker,376,-0.250601,0.803386,-0.466823,-0.037077,-5.293160,-5.644983,2025-12-02,-0.124858,104.434539,56.65
15:00,1,A300,none,3000,maker,385,-0.376819,1.265612,-0.704756,-0.050999,-9.276367,-10.745122,2025-07-14,-0.124979,155.776994,55.58
11:00,2,B30,none,4000,taker,300,-0.546033,0.975742,-1.116057,0.014688,-11.791842,-14.004679,2026-05-31,-0.125029,181.971184,84.33
11:00,2,B30,none,1500,taker,302,-0.270187,0.159372,-0.580581,0.038781,-4.040981,-5.002015,2026-01-17,-0.125059,92.343163,75.50
11:00,2,B25,none,1500,maker,302,-0.277807,0.821574,-0.582398,0.018740,-4.438834,-5.172257,2025-12-12,-0.125457,91.704510,76.82
13:00,3,B40,none,1000,maker,19,-0.137554,-1.071999,-0.853141,0.597619,-1.622207,-2.119460,2025-10-14,-0.125523,10.830075,31.58
09:00,1,B10,none,4000,maker,364,-0.349180,0.663644,-0.647703,-0.069242,-6.707350,-15.567838,2026-01-31,-0.125594,140.516795,63.74
11:00,1,A150,none,3000,taker,357,-0.309007,0.743832,-0.579255,-0.058579,-6.377578,-11.184699,2025-12-02,-0.125939,121.510214,60.50
11:00,2,A50,none,1000,maker,185,-0.146809,0.156882,-0.333287,0.023738,-3.607523,-5.004407,2025-10-01,-0.126254,32.840451,92.97
09:00,3,A200,none,3000,taker,55,-0.397694,0.836043,-1.300589,0.381897,-10.835392,-11.551383,2025-07-08,-0.126285,27.546330,56.36
09:00,1,A200,none,4000,maker,376,-0.382961,1.020751,-0.717013,-0.077117,-7.555342,-14.868783,2025-11-20,-0.126333,160.376645,61.17
15:00,2,B25,none,1500,taker,321,-0.280829,0.860632,-0.576127,0.006081,-4.453197,-5.666059,2025-09-20,-0.126353,95.120216,80.06
15:00,2,B30,none,3000,maker,321,-0.450503,0.958721,-0.914750,-0.001312,-8.283012,-9.484959,2026-05-31,-0.126376,156.678134,81.62
15:00,1,A300,none,1500,maker,385,-0.256162,0.987818,-0.486614,-0.021451,-4.755230,-5.451127,2025-07-14,-0.126398,105.354305,44.16
15:00,1,B20,none,1000,taker,386,-0.184148,0.769569,-0.352404,-0.019543,-2.959609,-3.383978,2026-03-21,-0.126432,80.224799,40.41
09:00,1,A200,none,3000,maker,376,-0.353731,0.993643,-0.657443,-0.060149,-7.567211,-11.053384,2025-12-02,-0.126674,148.831809,59.57
11:00,2,A50,none,3000,taker,184,-0.295970,0.255957,-0.665370,0.033733,-5.469003,-11.665622,2025-07-09,-0.126805,61.374015,91.30
15:00,3,A100,none,OFF,taker,55,-0.559849,0.774630,-1.848141,0.461067,-11.458023,-18.791577,2025-07-08,-0.126914,37.282100,0.00
11:00,2,A50,none,1500,maker,184,-0.205846,0.207987,-0.459350,0.032836,-5.467645,-6.815815,2025-07-10,-0.126922,44.429572,92.39
11:00,1,B40,none,3000,maker,375,-0.394467,0.446568,-0.775639,-0.022363,-7.632741,-10.113517,2026-01-31,-0.126966,166.105332,59.73
15:00,1,A150,none,3000,maker,371,-0.315339,0.779777,-0.584016,-0.062839,-6.591046,-11.327308,2026-01-29,-0.127007,127.268099,56.87
15:00,1,A50,none,2000,taker,292,-0.182443,0.236493,-0.359477,-0.026152,-2.937356,-7.847604,2025-11-20,-0.127207,58.934888,67.47
15:00,1,A300,none,4000,maker,384,-0.423351,1.326050,-0.780606,-0.077653,-9.226259,-14.067230,2026-01-31,-0.127228,174.020648,57.03
09:00,1,B10,none,3000,maker,364,-0.322477,0.659135,-0.599972,-0.060236,-6.718630,-11.528574,2026-01-31,-0.127325,130.264398,63.19
15:00,2,B40,none,4000,maker,321,-0.535624,0.393521,-1.083453,0.019074,-10.513101,-12.462655,2026-05-31,-0.127375,177.694548,81.93
15:00,1,A150,none,4000,maker,371,-0.350620,0.809224,-0.652137,-0.078894,-6.553981,-15.072431,2025-10-10,-0.127465,140.505961,61.19
15:00,3,A100,none,OFF,maker,55,-0.562520,0.774630,-1.837372,0.454973,-11.493687,-18.791577,2025-07-08,-0.127470,37.335021,0.00
13:00,3,A300,none,1000,taker,55,-0.185121,0.609180,-0.618836,0.211181,-3.386510,-3.853080,2025-11-11,-0.127478,15.677306,61.82
11:00,2,B40,none,4000,taker,300,-0.543116,0.393497,-1.134741,0.018916,-10.218668,-12.893178,2026-05-31,-0.127558,186.928056,85.33
09:00,1,B10,none,1500,taker,363,-0.234596,0.575335,-0.432771,-0.041015,-5.543158,-5.971019,2026-01-31,-0.127593,96.454071,58.40
15:00,2,B30,none,4000,taker,321,-0.539513,0.996359,-1.077674,-0.003246,-11.512191,-13.405733,2026-05-31,-0.127648,186.305454,82.24
09:00,1,B10,none,2000,taker,363,-0.269300,0.627849,-0.503398,-0.048184,-6.587814,-7.608479,2026-01-29,-0.127667,110.558933,60.61
11:00,2,A50,none,4000,taker,184,-0.331940,0.259758,-0.741767,0.031675,-5.473212,-15.649463,2025-07-09,-0.127800,68.147389,90.76
11:00,1,A150,none,1500,taker,358,-0.238609,0.629691,-0.443957,-0.041776,-5.547951,-5.921289,2026-04-13,-0.127934,93.540721,62.85
11:00,2,A50,none,2000,taker,184,-0.243563,0.220121,-0.540807,0.028610,-5.475656,-8.405315,2025-07-10,-0.128284,51.605096,90.22
11:00,3,A300,none,3000,maker,54,-0.471176,1.344797,-1.571598,0.508969,-10.689994,-11.272087,2025-11-11,-0.128294,33.958831,57.41
11:00,2,A50,none,3000,maker,184,-0.299861,0.250137,-0.666575,0.025797,-5.504858,-11.665622,2025-07-09,-0.128309,62.189258,90.76
15:00,2,B25,none,2000,maker,321,-0.343372,0.919036,-0.692611,0.006511,-5.752315,-7.162041,2025-09-20,-0.128460,115.716393,78.82
13:00,1,A100,none,4000,maker,335,-0.308184,0.492219,-0.581709,-0.061914,-5.117913,-15.425419,2025-10-10,-0.128498,116.415351,65.37
13:00,1,A100,none,3000,maker,335,-0.282465,0.487390,-0.528864,-0.052694,-5.128068,-11.928994,2025-11-13,-0.128819,106.712128,65.67
09:00,1,A200,none,2000,maker,376,-0.300426,0.890657,-0.552071,-0.052250,-6.715464,-7.449771,2025-11-13,-0.128898,125.933706,57.18
13:00,1,A100,none,2000,maker,336,-0.233550,0.447472,-0.440097,-0.042729,-5.140915,-8.001097,2026-01-29,-0.128906,89.841616,62.50
11:00,1,A150,none,2000,taker,358,-0.273310,0.687242,-0.511158,-0.048656,-6.434149,-7.359637,2025-12-02,-0.128952,107.426988,61.17
13:00,3,A150,none,1500,taker,51,-0.240621,0.455112,-0.807140,0.235994,-5.508183,-6.488611,2025-11-11,-0.128957,17.654851,56.86
13:00,3,B30,none,3000,maker,19,-0.546068,2.172814,-2.871619,1.657003,-8.582499,-8.612958,2026-01-27,-0.129201,23.020434,36.84
15:00,2,B25,none,3000,maker,321,-0.460126,1.147212,-0.908123,-0.025014,-8.834418,-10.052959,2026-05-31,-0.129206,157.764774,81.93
11:00,2,B40,none,3000,maker,301,-0.441713,0.140131,-0.927820,0.028445,-7.170596,-8.966278,2026-05-31,-0.129210,156.739618,84.72
09:00,3,A200,none,1500,taker,55,-0.236174,0.585211,-0.770457,0.234158,-5.434144,-5.810952,2026-02-03,-0.129343,17.347863,65.45
15:00,3,A150,none,OFF,maker,55,-0.662309,1.108257,-2.153604,0.545617,-15.095251,-22.355560,2025-07-08,-0.129440,43.315052,0.00
15:00,1,A50,none,1500,taker,291,-0.163053,0.219716,-0.317485,-0.022472,-2.951132,-6.297846,2025-11-20,-0.129516,52.195805,67.35
11:00,1,B20,none,1000,taker,375,-0.191129,0.781449,-0.364420,-0.019431,-3.007360,-3.337799,2026-05-23,-0.129684,79.397628,51.20
15:00,3,A300,none,3000,taker,55,-0.459615,1.369593,-1.518014,0.473280,-10.441188,-10.751972,2025-11-11,-0.129829,32.773373,54.55
11:00,2,A50,none,2000,maker,184,-0.247443,0.220150,-0.551297,0.024570,-5.511512,-8.405315,2025-07-10,-0.130133,52.408279,90.76
11:00,2,A50,none,4000,maker,184,-0.338401,0.256286,-0.750513,0.012685,-5.509067,-15.649463,2025-07-09,-0.130148,69.417345,90.76
09:00,3,A200,none,3000,maker,55,-0.409881,0.836043,-1.320682,0.358960,-10.829792,-11.551383,2025-07-08,-0.130181,28.199959,56.36
15:00,3,A150,none,OFF,taker,55,-0.666545,1.092918,-2.118492,0.554547,-15.146254,-22.382404,2025-07-08,-0.130273,43.387914,0.00
15:00,1,A150,none,2000,maker,371,-0.276693,0.703171,-0.508549,-0.058755,-6.647801,-7.280570,2025-11-13,-0.130297,111.973023,53.10
15:00,1,A150,none,1500,maker,371,-0.241145,0.642616,-0.447046,-0.047522,-5.556013,-5.878176,2025-09-28,-0.130402,98.109152,51.75
13:00,1,A50,none,4000,taker,275,-0.241826,0.249747,-0.482155,-0.037634,-3.091830,-15.647491,2025-10-10,-0.130794,78.245854,72.36
09:00,1,B10,none,1000,maker,364,-0.172825,0.460988,-0.318203,-0.031644,-3.488724,-3.756996,2025-09-21,-0.130931,68.718078,59.34
09:00,1,B10,none,2000,maker,364,-0.279243,0.616410,-0.514090,-0.061088,-6.749756,-7.670167,2026-01-29,-0.131552,113.261001,60.71
11:00,2,B30,none,4000,maker,300,-0.577371,1.009609,-1.143535,-0.021884,-11.799857,-14.037339,2026-05-31,-0.131587,192.023642,84.00
11:00,2,B20,none,2000,maker,300,-0.353653,1.216715,-0.697425,-0.013615,-6.278922,-7.079507,2026-05-31,-0.131716,118.888136,83.33
09:00,1,B25,none,1000,maker,377,-0.192479,0.639030,-0.368933,-0.019998,-2.778997,-3.165328,2026-01-24,-0.131914,77.108119,47.48
11:00,1,A100,none,4000,taker,334,-0.314499,0.506050,-0.587128,-0.069924,-4.809035,-15.838925,2025-11-20,-0.132046,117.417281,68.56
13:00,1,A100,none,1500,maker,337,-0.212976,0.406440,-0.394747,-0.040202,-5.147161,-6.108229,2025-07-10,-0.132063,81.855342,63.50
15:00,2,B30,none,2000,maker,321,-0.347583,0.457218,-0.698036,0.005509,-5.267477,-6.532269,2025-09-20,-0.132079,118.907720,77.26
13:00,3,A150,none,1500,maker,51,-0.247006,0.455112,-0.811436,0.230968,-5.524431,-6.488611,2025-11-11,-0.132247,17.906313,56.86
09:00,1,B10,none,1500,maker,364,-0.245057,0.581484,-0.449687,-0.055340,-5.575429,-5.971019,2026-01-31,-0.132597,99.252261,59.34
09:00,1,B40,none,1000,taker,377,-0.151101,-0.542155,-0.314008,0.009453,-2.026710,-2.586600,2026-01-24,-0.132735,62.490129,36.34
13:00,3,B30,none,3000,taker,19,-0.560416,2.172814,-2.896631,1.624287,-8.308339,-8.484958,2026-01-27,-0.132795,23.389094,36.84
13:00,1,A50,none,2000,taker,277,-0.198472,0.232077,-0.383652,-0.030725,-3.109414,-7.855986,2025-11-20,-0.132917,65.717113,69.31
13:00,1,A50,none,1000,taker,277,-0.128336,0.181898,-0.250242,-0.015964,-3.157146,-3.991999,2025-07-10,-0.133002,45.089237,69.68
09:00,3,A200,none,1500,maker,55,-0.242961,0.570842,-0.775173,0.217281,-5.443216,-5.782952,2026-02-03,-0.133025,17.721175,65.45
11:00,1,A150,none,4000,maker,357,-0.357616,0.757556,-0.651538,-0.087506,-6.377857,-15.151535,2025-10-10,-0.133133,137.983597,62.18
13:00,3,B30,none,4000,maker,19,-0.685229,2.670761,-3.491809,1.871286,-11.448332,-12.331473,2026-06-02,-0.133160,26.531798,52.63
13:00,1,A50,none,3000,taker,275,-0.230003,0.247500,-0.447902,-0.033543,-3.111631,-11.670582,2025-10-10,-0.133263,74.752188,70.91
11:00,1,A50,none,4000,taker,272,-0.280804,0.260095,-0.542877,-0.047109,-3.046528,-15.746935,2025-10-10,-0.133337,87.236089,73.53
11:00,1,A100,none,3000,taker,334,-0.281333,0.489054,-0.521241,-0.063736,-4.818049,-11.919803,2025-11-20,-0.133345,106.308054,64.37
13:00,3,B15,none,1500,taker,19,-0.285248,1.285497,-1.376221,0.725829,-4.557992,-5.369446,2026-06-02,-0.133456,10.886567,57.89
11:00,2,B30,none,1500,maker,302,-0.292791,-0.066238,-0.603838,0.015816,-4.078547,-5.229018,2025-12-12,-0.133457,99.156061,75.17
15:00,3,A300,none,3000,maker,55,-0.470025,1.298153,-1.493331,0.453304,-10.235551,-10.751972,2025-11-11,-0.133518,32.438643,56.36
13:00,3,B15,none,4000,taker,18,-0.559477,1.424140,-2.827505,1.237053,-9.770132,-14.564787,2026-06-02,-0.134141,15.408318,61.11
15:00,1,B40,none,1500,taker,386,-0.252338,-0.010503,-0.497835,-0.015245,-3.705702,-4.840393,2026-03-21,-0.134393,121.229510,38.60
15:00,1,B25,none,1000,taker,386,-0.190214,0.601090,-0.361129,-0.021790,-2.751438,-3.072469,2025-09-21,-0.134706,85.445736,37.31
11:00,1,B30,none,2000,maker,375,-0.337245,0.601830,-0.643329,-0.047068,-5.364953,-6.754280,2026-03-21,-0.135044,144.479531,55.47
15:00,2,B25,none,4000,taker,321,-0.567638,1.231203,-1.093292,-0.074958,-12.224544,-13.973733,2026-05-31,-0.135054,192.704795,82.24
15:00,1,A100,none,4000,taker,347,-0.328266,0.536283,-0.596698,-0.077014,-5.419649,-15.426621,2025-10-10,-0.135100,122.397172,63.40
15:00,2,B40,none,2000,maker,322,-0.319953,-0.360485,-0.660570,0.019411,-4.494137,-5.957741,2025-09-20,-0.135297,106.604612,78.88
11:00,2,B25,none,4000,taker,300,-0.578210,1.437991,-1.119166,-0.040468,-11.662750,-14.004679,2026-05-31,-0.135346,190.518653,84.00
11:00,1,A300,none,1000,maker,376,-0.193520,0.685345,-0.361997,-0.029311,-2.920033,-3.911872,2025-07-14,-0.135377,84.804035,45.21
13:00,1,A50,none,4000,maker,281,-0.249135,0.238606,-0.478673,-0.051071,-3.056862,-15.712683,2025-10-10,-0.135482,81.741189,71.53
09:00,3,A300,none,1000,taker,55,-0.191108,0.557282,-0.610504,0.198880,-3.177418,-4.071002,2025-07-08,-0.135750,14.677267,56.36
15:00,1,A100,none,3000,taker,347,-0.301257,0.531317,-0.553072,-0.075323,-5.425394,-11.782986,2025-11-13,-0.135986,112.910706,63.98
11:00,1,B40,none,2000,taker,375,-0.320356,0.145606,-0.623727,-0.019424,-4.805616,-6.247223,2026-03-21,-0.136040,143.956563,52.27
11:00,2,B20,none,1500,maker,301,-0.306306,1.089369,-0.592596,-0.024218,-4.904221,-5.507612,2026-05-31,-0.136075,101.362357,83.39
11:00,1,A150,none,3000,maker,357,-0.335503,0.733793,-0.605464,-0.081267,-6.388834,-11.235602,2025-11-20,-0.136151,130.083638,60.22
11:00,3,A300,none,3000,taker,54,-0.504214,1.338797,-1.618406,0.447779,-10.689994,-11.272087,2025-11-11,-0.136152,35.196487,55.56
11:00,2,B40,none,4000,maker,300,-0.584081,0.365815,-1.153725,-0.002190,-10.413905,-12.909839,2026-05-31,-0.136216,194.659475,84.00
13:00,3,A300,none,1000,maker,55,-0.199858,0.583555,-0.643910,0.210571,-3.383390,-3.853080,2025-11-11,-0.136281,16.454115,60.00
13:00,1,A50,none,1500,taker,276,-0.181925,0.213865,-0.349756,-0.030471,-3.138129,-6.302486,2025-11-20,-0.136319,60.536860,68.48
15:00,2,B15,none,1500,taker,308,-0.295192,0.907335,-0.562760,-0.037477,-5.169052,-5.992438,2025-12-04,-0.136350,97.167612,80.19
